Date ,State ,Total_Count,Male_Count,Female_Count,,,,
2020-11-23,Idaho,91653,43407,47309,,,,
2020-11-23,Illinois,656298,307369,338527,,,,
2020-11-23,Indiana,295357,136160,156244,,,,
2020-11-23,Iowa,211670,99485,107952,,,,
2020-11-23,Kansas,134533,64114,68368,,,,
2020-11-23,Kentucky,158100,72789,83793,,,,
2020-11-23,Louisiana,220192,96884,121106,,,,
2020-11-23,Maine,10359,5062,5297,,,,
2020-11-23,Maryland,182139,86296,95843,,,,
2020-11-23,Massachussets,200050,0,0,,,,
2020-11-23,Michigan,302705,146367,155021,,,,
2020-11-23,Minnesota,270157,130056,138896,,,,
2020-11-23,Mississippi,142401,61375,80172,,,,
2020-11-23,Missouri,271527,0,0,,,,
2020-11-23,Montana,55580,25020,27642,,,,
2020-11-23,Nebraska,114061,52354,58171,,,,
2020-11-23,Nevada,133888,63443,66007,,,,
2020-11-23,New Hampshire,17598,8051,9353,,,,
2020-11-23,New Jersey,306007,148639,155578,,,,
2020-11-23,New Mexico,81896,38758,41995,,,,
2020-11-23,New York,596214,296318,293934,,,,
2020-11-23,North Carolina,336775,151212,167986,,,,
2020-11-23,North Dakota,72683,34584,38099,,,,
2020-11-23,Ohio,414432,191217,219594,,,,
2020-11-23,Oklahoma,174330,82893,91236,,,,
2020-11-23,Oregon,62175,29760,32067,,,,
2020-11-23,Pennsylvania,288938,140958,166876,,,,
2020-11-23,Puerto Rico,38474,17765,20709,,,,
2020-11-23,Rhode Island,48001,22080,25921,,,,
2020-11-23,South Carolina,206295,90826,107234,,,,
2020-11-23,South Dakota,68448,34920,38145,,,,
2020-11-23,Tennessee,340476,159587,178325,,,,
2020-11-23,Texas,1094275,694865,384091,,,,
2020-11-23,US Virgin Islands,1504,811,652,,,,
2020-11-23,Utah,177176,87928,89062,,,,
2020-11-23,Vermont,3629,1753,1833,,,,
2020-11-23,Virginia,217796,104352,111740,,,,
2020-11-23,Washington,141260,66392,69217,,,,
2020-11-23,West Virginia,40478,17858,20099,,,,
2020-11-23,Wisconsin,353676,172507,181448,,,,
2020-11-23,Wyoming,24309,9505,10720,,,,
2020-11-30,Alabama,247229,108979,134888,,,,
2020-11-30,Alaska,30816,15530,15239,,,,
2020-11-30,Arizona,325995,156061,169023,,,,
2020-11-30,Arkansas,156247,74530,80780,,,,
2020-11-30,California,1198934,581483,607860,,,,
2020-11-30,Colorado,228772,109445,113723,,,,
2020-11-30,Connecticut,112581,52219,59335,,,,
2020-11-30,Delaware,35251,16263,18933,,,,
2020-11-30,District of Columbia,21448,10416,10972,,,,
2020-11-30,Florida,992660,476209,510653,,,,
2020-11-30,Georgia,420601,164399,190445,,,,
2020-11-30,Hawaii,17140,8900,8240,,,,
2020-11-30,Idaho,100484,47543,51903,,,,
2020-11-30,Illinois,720114,337409,371567,,,,
2020-11-30,Indiana,333312,153324,176655,,,,
2020-11-30,Iowa,228691,107485,116632,,,,
2020-11-30,Kansas,153021,72532,78198,,,,
2020-11-30,Kentucky,176925,81580,93806,,,,
2020-11-30,Louisiana,232245,102188,127735,,,,
2020-11-30,Maine,11508,5621,5887,,,,
2020-11-30,Maryland,196447,93002,103445,,,,
2020-11-30,Massachussets,217163,0,0,,,,
2020-11-30,Michigan,350021,169171,179387,,,,
2020-11-30,Minnesota,312969,150939,160651,,,,
2020-11-30,Mississippi,149940,64474,84566,,,,
2020-11-30,Missouri,295933,0,0,,,,
2020-11-30,Montana,60845,27446,30171,,,,
2020-11-30,Nebraska,126446,58039,64614,,,,
2020-11-30,Nevada,150527,70817,73523,,,,
2020-11-30,New Hampshire,20480,9466,10809,,,,
2020-11-30,New Jersey,334114,162072,170038,,,,
2020-11-30,New Mexico,95417,45176,49016,,,,
2020-11-30,New York,641161,317375,317375,,,,
2020-11-30,North Carolina,361778,159517,177471,,,,
2020-11-30,North Dakota,78658,37522,41123,,,,
2020-11-30,Ohio,430093,198309,228038,,,,
2020-11-30,Oklahoma,195545,92823,102552,,,,
2020-11-30,Oregon,70832,33919,36479,,,,
2020-11-30,Pennsylvania,331919,162701,192390,,,,
2020-11-30,Puerto Rico,47345,21804,25541,,,,
2020-11-30,Rhode Island,53954,24819,29135,,,,
2020-11-30,South Carolina,216129,95006,112270,,,,
2020-11-30,South Dakota,74518,38184,41716,,,,
2020-11-30,Tennessee,366518,171447,192317,,,,
2020-11-30,Texas,1157273,737183,403888,,,,
2020-11-30,US Virgin Islands,1544,832,676,,,,
2020-11-30,Utah,193809,95976,97635,,,,
2020-11-30,Vermont,4100,1980,2062,,,,
2020-11-30,Virginia,235942,113000,120978,,,,
2020-11-30,Washington,162700,78096,79723,,,,
2020-11-30,West Virginia,46997,20686,23334,,,,
2020-11-30,Wisconsin,384701,187010,196900,,,,
2020-11-30,Wyoming,28252,11696,10821,,,,
2020-12-07,Alabama,269877,118881,147083,,,,
2020-12-07,Alaska,35720,18337,17311,,,,
2020-12-07,Arizona,364276,174325,189070,,,,
2020-12-07,Arkansas,170924,81018,88710,,,,
2020-12-07,California,1341700,649383,680242,,,,
2020-12-07,Colorado,260581,124949,129769,,,,
2020-12-07,Connecticut,127715,59297,67291,,,,
2020-12-07,Delaware,39912,18492,21360,,,,
2020-12-07,District of Columbia,23136,11202,11857,,,,
2020-12-07,Florida,1058074,506211,545237,,,,
2020-12-07,Georgia,443822,164399,190445,,,,
2020-12-07,Hawaii,17713,9229,8484,,,,
2020-12-07,Idaho,110510,52244,57078,,,,
2020-12-07,Illinois,787573,368582,406911,,,,
2020-12-07,Indiana,381617,175544,202257,,,,
2020-12-07,Iowa,264539,124333,137560,,,,
2020-12-07,Kansas,168295,79434,86438,,,,
2020-12-07,Kentucky,200632,92371,106275,,,,
2020-12-07,Louisiana,251123,110494,138118,,,,
2020-12-07,Maine,13348,6513,6836,,,,
2020-12-07,Maryland,215027,101905,113112,,,,
2020-12-07,Massachussets,247559,0,0,,,,
2020-12-07,Michigan,395036,191489,201806,,,,
2020-12-07,Minnesota,350862,169118,180241,,,,
2020-12-07,Mississippi,163458,70450,92190,,,,
2020-12-07,Missouri,324956,0,0,,,,
2020-12-07,Montana,67875,30811,33897,,,,
2020-12-07,Nebraska,139834,64044,71735,,,,
2020-12-07,Nevada,168139,79495,83069,,,,
2020-12-07,New Hampshire,24771,11594,12922,,,,
2020-12-07,New Jersey,368016,178826,187643,,,,
2020-12-07,New Mexico,108088,50899,44752,,,,
2020-12-07,New York,705827,347973,350796,,,,
2020-12-07,North Carolina,394990,171291,190900,,,,
2020-12-07,North Dakota,82981,39539,43395,,,,
2020-12-07,Ohio,510018,233634,271078,,,,
2020-12-07,Oklahoma,216486,102557,113814,,,,
2020-12-07,Oregon,81437,38903,41982,,,,
2020-12-07,Pennsylvania,388436,191234,226446,,,,
2020-12-07,Puerto Rico,53633,24774,28859,,,,
2020-12-07,Rhode Island,62137,28583,33554,,,,
2020-12-07,South Carolina,232099,101772,120507,,,,
2020-12-07,South Dakota,79535,41081,44910,,,,
2020-12-07,Tennessee,400594,186869,210584,,,,
2020-12-07,Texas,1249323,798317,433515,,,,
2020-12-07,US Virgin Islands,1633,876,714,,,,
2020-12-07,Utah,215407,106497,108868,,,,
2020-12-07,Vermont,5015,2397,2558,,,,
2020-12-07,Virginia,255053,121661,130936,,,,
2020-12-07,Washington,177447,85175,86949,,,,
2020-12-07,West Virginia,54997,24190,27385,,,,
2020-12-07,Wisconsin,412177,200338,210995,,,,
2020-12-07,Wyoming,31561,13066,11962,,,,
2020-12-14,Alabama,295631,130403,160853,,,,
2020-12-14,Alaska,39738,20595,19109,,,,
2020-12-14,Arizona,408422,195236,211838,,,,
2020-12-14,Arkansas,185702,87837,96751,,,,
2020-12-14,California,1511766,728671,764954,,,,
2020-12-14,Colorado,288193,138534,143635,,,,
2020-12-14,Connecticut,146761,68247,77251,,,,
2020-12-14,Delaware,45460,21137,24248,,,,
2020-12-14,District of Columbia,24874,11997,12801,,,,
2020-12-14,Florida,1125931,537663,580882,,,,
2020-12-14,Georgia,476044,164399,190445,,,,
2020-12-14,Hawaii,18337,9591,8746,,,,
2020-12-14,Idaho,121179,57109,62816,,,,
2020-12-14,Illinois,848904,396667,438753,,,,
2020-12-14,Indiana,425424,196120,225475,,,,
2020-12-14,Iowa,277542,127669,144322,,,,
2020-12-14,Kansas,185294,87371,95299,,,,
2020-12-14,Kentucky,223104,102695,118022,,,,
2020-12-14,Louisiana,268613,118190,147737,,,,
2020-12-14,Maine,15923,7680,8243,,,,
2020-12-14,Maryland,234647,111090,123557,,,,
2020-12-14,Massachussets,279574,0,0,,,,
2020-12-14,Michigan,430780,208849,219988,,,,
2020-12-14,Minnesota,378823,182466,194706,,,,
2020-12-14,Mississippi,177947,76695,100362,,,,
2020-12-14,Missouri,347603,0,0,,,,
2020-12-14,Montana,73303,33418,36812,,,,
2020-12-14,Nebraska,148861,68327,76515,,,,
2020-12-14,Nevada,186833,87228,91151,,,,
2020-12-14,New Hampshire,30956,14550,16058,,,,
2020-12-14,New Jersey,400650,193927,204534,,,,
2020-12-14,New Mexico,119800,56319,61780,,,,
2020-12-14,New York,775160,380604,386030,,,,
2020-12-14,North Carolina,436595,186997,209547,,,,
2020-12-14,North Dakota,87871,39539,43395,,,,
2020-12-14,Ohio,562727,257497,299091,,,,
2020-12-14,Oklahoma,237668,112488,125043,,,,
2020-12-14,Oregon,91420,43653,47079,,,,
2020-12-14,Pennsylvania,450377,224271,264850,,,,
2020-12-14,Puerto Rico,57096,26401,30695,,,,
2020-12-14,Rhode Island,70818,32576,38242,,,,
2020-12-14,South Carolina,252206,110225,130748,,,,
2020-12-14,South Dakota,83714,43425,47613,,,,
2020-12-14,Tennessee,454305,211023,239641,,,,
2020-12-14,Texas,1328213,850056,459562,,,,
2020-12-14,US Virgin Islands,1791,946,799,,,,
2020-12-14,Utah,233904,115759,117885,,,,
2020-12-14,Vermont,5609,2687,2861,,,,
2020-12-14,Virginia,281909,134152,144842,,,,
2020-12-14,Washington,202063,96990,99011,,,,
2020-12-14,West Virginia,63217,27704,31576,,,,
2020-12-14,Wisconsin,436773,212300,223565,,,,
2020-12-14,Wyoming,34168,12950,14077,,,,
2020-12-21,Alabama,322452,142137,175382,,,,
2020-12-21,Alaska,42413,22119,20272,,,,
2020-12-21,Arizona,453597,217107,235038,,,,
2020-12-21,Arkansas,201650,95179,104858,,,,
2020-12-21,California,1854456,893848,938355,,,,
2020-12-21,Colorado,308890,148823,153735,,,,
2020-12-21,Connecticut,162782,76334,85924,,,,
2020-12-21,Delaware,50616,23617,26920,,,,
2020-12-21,District of Columbia,26601,12764,13752,,,,
2020-12-21,Florida,1201566,572566,620741,,,,
2020-12-21,Georgia,509588,232080,270006,,,,
2020-12-21,Hawaii,19118,10071,9047,,,,
2020-12-21,Idaho,129960,61324,67293,,,,
2020-12-21,Illinois,900370,420093,465055,,,,
2020-12-21,Indiana,464354,214532,246108,,,,
2020-12-21,Iowa,288889,132889,150222,,,,
2020-12-21,Kansas,200426,94313,103527,,,,
2020-12-21,Kentucky,242321,111419,128285,,,,
2020-12-21,Louisiana,286145,125904,160241,,,,
2020-12-21,Maine,18946,9057,9889,,,,
2020-12-21,Maryland,250808,118938,131870,,,,
2020-12-21,Massachussets,311090,0,0,,,,
2020-12-21,Michigan,458852,222597,234057,,,,
2020-12-21,Minnesota,397319,191286,204244,,,,
2020-12-21,Mississippi,192111,82800,108351,,,,
2020-12-21,Missouri,365186,0,0,,,,
2020-12-21,Montana,77170,35273,38830,,,,
2020-12-21,Nebraska,156382,71936,80380,,,,
2020-12-21,Nevada,203945,95320,99471,,,,
2020-12-21,New Hampshire,36542,17206,18814,,,,
2020-12-21,New Jersey,432592,207243,218362,,,,
2020-12-21,New Mexico,129993,61166,66881,,,,
2020-12-21,New York,848042,415541,423173,,,,
2020-12-21,North Carolina,479168,206291,231944,,,,
2020-12-21,North Dakota,90039,42982,47057,,,,
2020-12-21,Ohio,629354,287518,334875,,,,
2020-12-21,Oklahoma,260838,123483,137231,,,,
2020-12-21,Oregon,100308,47812,51682,,,,
2020-12-21,Pennsylvania,505205,254467,298357,,,,
2020-12-21,Puerto Rico,57096,26401,30695,,,,
2020-12-21,Rhode Island,77812,35794,42018,,,,
2020-12-21,South Carolina,273406,118985,141546,,,,
2020-12-21,South Dakota,86631,45214,49513,,,,
2020-12-21,Tennessee,519687,241077,274374,,,,
2020-12-21,Texas,1404675,894778,490232,,,,
2020-12-21,US Virgin Islands,1921,997,861,,,,
2020-12-21,Utah,250964,124318,126635,,,,
2020-12-21,Vermont,6281,2977,3247,,,,
2020-12-21,Virginia,306848,145843,157726,,,,
2020-12-21,Washington,214466,102944,105088,,,,
2020-12-21,West Virginia,72342,31682,36050,,,,
2020-12-21,Wisconsin,457177,222126,234097,,,,
2020-12-21,Wyoming,35982,13637,14717,,,,
2020-12-28,Alabama,345628,152457,187918,,,,
2020-12-28,Alaska,44280,23092,21170,,,,
2020-12-28,Arizona,494337,236560,256031,,,,
2020-12-28,Arkansas,214877,101207,111951,,,,
2020-12-28,California,2122806,1018947,1072017,,,,
2020-12-28,Colorado,325018,157016,161501,,,,
2020-12-28,Connecticut,172743,81030,91043,,,,
2020-12-28,Delaware,55057,25726,29249,,,,
2020-12-28,District of Columbia,28202,13539,14568,,,,
2020-12-28,Florida,1271979,605046,658283,,,,
2020-12-28,Georgia,543707,247419,288077,,,,
2020-12-28,Hawaii,20017,10607,9410,,,,
2020-12-28,Idaho,136215,64246,70492,,,,
2020-12-28,Illinois,937909,437458,484119,,,,
2020-12-28,Indiana,493841,228155,261242,,,,
2020-12-28,Iowa,275299,126638,143155,,,,
2020-12-28,Kansas,209689,98736,108025,,,,
2020-12-28,Kentucky,261492,120365,138303,,,,
2020-12-28,Louisiana,299722,131878,167844,,,,
2020-12-28,Maine,21880,10466,11414,,,,
2020-12-28,Maryland,267198,126895,140303,,,,
2020-12-28,Massachussets,338704,0,0,,,,
2020-12-28,Michigan,477269,231616,243205,,,,
2020-12-28,Minnesota,409061,196976,210219,,,,
2020-12-28,Mississippi,202651,87545,114093,,,,
2020-12-28,Missouri,383616,0,0,,,,
2020-12-28,Montana,79780,36463,40292,,,,
2020-12-28,Nebraska,161974,74670,83255,,,,
2020-12-28,Nevada,217509,102839,107068,,,,
2020-12-28,New Hampshire,40809,19234,20957,,,,
2020-12-28,New Jersey,461221,220756,232190,,,,
2020-12-28,New Mexico,137968,64782,71016,,,,
2020-12-28,New York,922145,450929,461073,,,,
2020-12-28,North Carolina,516828,225651,254456,,,,
2020-12-28,North Dakota,91466,43659,47807,,,,
2020-12-28,Ohio,670525,306439,356639,,,,
2020-12-28,Oklahoma,279139,131877,147076,,,,
2020-12-28,Oregon,106742,51024,54904,,,,
2020-12-28,Pennsylvania,551742,279831,326950,,,,
2020-12-28,Puerto Rico,66583,30710,35873,,,,
2020-12-28,Rhode Island,82066,37750,44316,,,,
2020-12-28,South Carolina,296179,128755,153274,,,,
2020-12-28,South Dakota,86648,46509,50881,,,,
2020-12-28,Tennessee,564080,261150,298332,,,,
2020-12-28,Texas,1476674,942118,513883,,,,
2020-12-28,US Virgin Islands,1979,1023,894,,,,
2020-12-28,Utah,264874,131357,133229,,,,
2020-12-28,Vermont,6867,3269,3537,,,,
2020-12-28,Virginia,333576,158318,171494,,,,
2020-12-28,Washington,227795,109342,111620,,,,
2020-12-28,West Virginia,80710,35600,40047,,,,
2020-12-28,Wisconsin,470818,228629,241214,,,,
2020-12-28,Wyoming,37167,14049,15164,,,,
2021-01-04,Alabama,371934,163911,202295,,,,
2021-01-04,Alaska,46552,24239,22297,,,,
2021-01-04,Arizona,556384,265604,288552,,,,
2021-01-04,Arkansas,233475,109733,121874,,,,
2021-01-04,California,2391261,1145414,1209978,,,,
2021-01-04,Colorado,341250,164994,169670,,,,
2021-01-04,Connecticut,190120,89183,100222,,,,
2021-01-04,Delaware,59484,27840,31561,,,,
2021-01-04,District of Columbia,29764,14293,15371,,,,
2021-01-04,Florida,1365436,647538,708258,,,,
2021-01-04,Georgia,587076,266625,311663,,,,
2021-01-04,Hawaii,20669,10963,9706,,,,
2021-01-04,Idaho,142507,67230,73617,,,,
2021-01-04,Illinois,979821,456658,505781,,,,
2021-01-04,Indiana,526071,242519,278818,,,,
2021-01-04,Iowa,284861,131036,148128,,,,
2021-01-04,Kansas,227745,107028,117642,,,,
2021-01-04,Kentucky,276826,127506,146330,,,,
2021-01-04,Louisiana,321058,141266,179792,,,,
2021-01-04,Maine,25968,12278,13690,,,,
2021-01-04,Maryland,287802,136749,151053,,,,
2021-01-04,Massachussets,371097,0,0,,,,
2021-01-04,Michigan,497127,241069,253441,,,,
2021-01-04,Minnesota,420544,202350,216186,,,,
2021-01-04,Mississippi,215811,93230,121502,,,,
2021-01-04,Missouri,402957,0,0,,,,
2021-01-04,Montana,82381,37738,41725,,,,
2021-01-04,Nebraska,169000,77909,87035,,,,
2021-01-04,Nevada,231618,109714,114607,,,,
2021-01-04,New Hampshire,46450,21848,23876,,,,
2021-01-04,New Jersey,492042,236094,248985,,,,
2021-01-04,New Mexico,146394,68548,75461,,,,
2021-01-04,New York,1017153,495354,510611,,,,
2021-01-04,North Carolina,564924,242629,274274,,,,
2021-01-04,North Dakota,93041,44407,48634,,,,
2021-01-04,Ohio,721481,328868,384692,,,,
2021-01-04,Oklahoma,304072,143267,160454,,,,
2021-01-04,Oregon,113909,54419,58511,,,,
2021-01-04,Pennsylvania,662876,305220,356406,,,,
2021-01-04,Puerto Rico,66583,30710,35873,,,,
2021-01-04,Rhode Island,87949,40457,47492,,,,
2021-01-04,South Carolina,321669,139809,166725,,,,
2021-01-04,South Dakota,91027,47990,52542,,,,
2021-01-04,Tennessee,608297,280703,322585,,,,
2021-01-04,Texas,1582615,1011291,550750,,,,
2021-01-04,US Virgin Islands,2042,1054,927,,,,
2021-01-04,Utah,283473,140496,142660,,,,
2021-01-04,Vermont,7677,3654,3954,,,,
2021-01-04,Virginia,367536,174290,188908,,,,
2021-01-04,Washington,255396,122590,125144,,,,
2021-01-04,West Virginia,91886,40516,45596,,,,
2021-01-04,Wisconsin,486531,236172,249329,,,,
2021-01-04,Wyoming,38440,14530,15684,,,,
2021-01-11,Alabama,401900,177198,218433,,,,
2021-01-11,Alaska,48624,25274,23312,,,,
2021-01-11,Arizona,618546,296009,319763,,,,
2021-01-11,Arkansas,255076,119376,133660,,,,
2021-01-11,California,2670962,1274049,1356849,,,,
2021-01-11,Colorado,361148,174615,179924,,,,
2021-01-11,Connecticut,205994,96661,108516,,,,
2021-01-11,Delaware,65273,30512,34670,,,,
2021-01-11,District of Columbia,31791,15242,16441,,,,
2021-01-11,Florida,1477010,697646,768241,,,,
2021-01-11,Georgia,636373,288286,338251,,,,
2021-01-11,Hawaii,21609,11474,10135,,,,
2021-01-11,Idaho,149667,70603,77224,,,,
2021-01-11,Illinois,1028750,479170,530745,,,,
2021-01-11,Indiana,563653,259844,299300,,,,
2021-01-11,Iowa,296857,136554,154366,,,,
2021-01-11,Kansas,242322,113772,125410,,,,
2021-01-11,Kentucky,303625,140548,159980,,,,
2021-01-11,Louisiana,346829,152605,194224,,,,
2021-01-11,Maine,29298,13824,15474,,,,
2021-01-11,Maryland,306674,145776,160898,,,,
2021-01-11,Massachussets,413329,0,0,,,,
2021-01-11,Michigan,519082,251444,264778,,,,
2021-01-11,Minnesota,436572,209896,224546,,,,
2021-01-11,Mississippi,236868,102090,133594,,,,
2021-01-11,Missouri,423327,0,0,,,,
2021-01-11,Montana,86324,0,0,,,,
2021-01-11,Nebraska,176026,81148,90653,,,,
2021-01-11,Nevada,248568,121301,127267,,,,
2021-01-11,New Hampshire,51600,24264,26474,,,,
2021-01-11,New Jersey,528054,253496,268296,,,,
2021-01-11,New Mexico,156157,73047,80580,,,,
2021-01-11,New York,1126442,546324,566600,,,,
2021-01-11,North Carolina,623188,264540,301438,,,,
2021-01-11,North Dakota,94716,45196,49520,,,,
2021-01-11,Ohio,777065,353696,414772,,,,
2021-01-11,Oklahoma,331362,155938,175354,,,,
2021-01-11,Oregon,122727,58776,62972,,,,
2021-01-11,Pennsylvania,720816,331084,386085,,,,
2021-01-11,Puerto Rico,66583,30710,35873,,,,
2021-01-11,Rhode Island,97614,44902,52712,,,,
2021-01-11,South Carolina,354525,153792,184185,,,,
2021-01-11,South Dakota,103318,49296,54022,,,,
2021-01-11,Tennessee,653869,301424,347058,,,,
2021-01-11,Texas,1716824,1097051,597455,,,,
2021-01-11,US Virgin Islands,2143,1095,975,,,,
2021-01-11,Utah,305999,151484,154173,,,,
2021-01-11,Vermont,87324,41392,45234,,,,
2021-01-11,Virginia,403386,191034,207229,,,,
2021-01-11,Washington,271595,130366,133082,,,,
2021-01-11,West Virginia,101212,47180,52791,,,,
2021-01-11,Wisconsin,506890,245709,260144,,,,
2021-01-11,Wyoming,40013,15965,16445,,,,
2021-01-18,Alabama,424028,187251,230162,,,,
2021-01-18,Alaska,50447,26235,24206,,,,
2021-01-18,Arizona,679282,325048,350844,,,,
2021-01-18,Arkansas,272263,126875,142666,,,,
2021-01-18,California,2973174,1415231,1510372,,,,
2021-01-18,Colorado,374981,181528,186966,,,,
2021-01-18,Connecticut,223422,104952,117595,,,,
2021-01-18,Delaware,70910,33221,37595,,,,
2021-01-18,District of Columbia,34033,16284,17630,,,,
2021-01-18,Florida,1579281,744495,822512,,,,
2021-01-18,Georgia,684763,309975,364203,,,,
2021-01-18,Hawaii,22902,12157,10745,,,,
2021-01-18,Idaho,155554,73437,80263,,,,
2021-01-18,Illinois,1072214,499715,552678,,,,
2021-01-18,Indiana,592709,273239,314728,,,,
2021-01-18,Iowa,305622,140586,158923,,,,
2021-01-18,Kansas,259822,122510,134394,,,,
2021-01-18,Kentucky,328668,152995,172353,,,,
2021-01-18,Louisiana,369951,162778,207173,,,,
2021-01-18,Maine,33876,15982,17894,,,,
2021-01-18,Maryland,328214,156016,172198,,,,
2021-01-18,Massachussets,448311,0,0,,,,
2021-01-18,Michigan,538377,260591,274793,,,,
2021-01-18,Minnesota,447349,215221,229932,,,,
2021-01-18,Mississippi,253932,109191,143472,,,,
2021-01-18,Missouri,438840,0,0,,,,
2021-01-18,Montana,89576,42036,46391,,,,
2021-01-18,Nebraska,181978,84074,93901,,,,
2021-01-18,Nevada,262794,127981,134813,,,,
2021-01-18,New Hampshire,56864,26759,29106,,,,
2021-01-18,New Jersey,568573,273359,290056,,,,
2021-01-18,New Mexico,163637,76495,84473,,,,
2021-01-18,New York,1245575,602858,627770,,,,
2021-01-18,North Carolina,674637,291383,333335,,,,
2021-01-18,North Dakota,95934,45820,50114,,,,
2021-01-18,Ohio,831066,379089,443025,,,,
2021-01-18,Oklahoma,356816,167879,188894,,,,
2021-01-18,Oregon,131258,62827,67213,,,,
2021-01-18,Pennsylvania,771845,355614,412376,,,,
2021-01-18,Puerto Rico,66583,30710,35873,,,,
2021-01-18,Rhode Island,104443,42717,49397,,,,
2021-01-18,South Carolina,391464,170166,203792,,,,
2021-01-18,South Dakota,105659,50470,55189,,,,
2021-01-18,Tennessee,687751,317193,365233,,,,
2021-01-18,Texas,1864249,1194984,646894,,,,
2021-01-18,US Virgin Islands,2260,1150,1024,,,,
2021-01-18,Utah,324919,160996,163518,,,,
2021-01-18,Vermont,10220,4885,5253,,,,
2021-01-18,Virginia,446550,211102,229704,,,,
2021-01-18,Washington,277404,133154,135928,,,,
2021-01-18,West Virginia,109809,51195,57257,,,,
2021-01-18,Wisconsin,522877,253518,268300,,,,
2021-01-18,Wyoming,42515,16113,17219,,,,
2021-01-25,Alabama,441170,195085,239114,,,,
2021-01-25,Alaska,51610,26816,24787,,,,
2021-01-25,Arizona,722574,346253,372749,,,,
2021-01-25,Arkansas,284066,132375,148851,,,,
2021-01-25,California,3109151,1479956,1579449,,,,
2021-01-25,Colorado,386285,187310,192640,,,,
2021-01-25,Connecticut,237815,112089,124845,,,,
2021-01-25,Delaware,74575,35024,39454,,,,
2021-01-25,District of Columbia,35301,16895,18287,,,,
2021-01-25,Florida,1649449,776989,859666,,,,
2021-01-25,Georgia,718532,325404,381971,,,,
2021-01-25,Hawaii,23797,12646,11151,,,,
2021-01-25,Idaho,159506,75357,82288,,,,
2021-01-25,Illinois,1101819,513963,567503,,,,
2021-01-25,Indiana,611039,282300,324462,,,,
2021-01-25,Iowa,313238,144089,162884,,,,
2021-01-25,Kansas,266653,125806,137976,,,,
2021-01-25,Kentucky,346586,161370,181126,,,,
