Date,State,Deaths_Total,Deaths_White,Deaths_Black,Deaths_Latinx,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown
2020-09-20,AK,45,18,1,0,3,16,5,0,0,2,1,40,4
2020-09-20,AL,2437,1248,902,0,8,0,0,0,52,227,65,1941,430
2020-09-20,AR,1181,670,231,0,13,2,43,7,52,163,76,1105,0
2020-09-20,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,AZ,5476,1845,170,1675,64,577,0,0,90,613,1675,3188,613
2020-09-20,CA,14987,4369,1134,7120,1717,45,65,103,115,319,7120,7548,319
2020-09-20,CO,1913,1196,121,442,59,13,6,27,8,36,442,1430,36
2020-09-20,CT,4492,3283,662,400,48,2,0,35,21,41,400,4051,41
2020-09-20,DC,620,67,461,78,8,0,0,0,0,6,78,536,6
2020-09-20,DE,621,400,160,48,1,0,0,0,12,0,48,573,0
2020-09-20,FL,13459,6336,2451,3352,0,0,0,0,562,758,3352,8621,1486
2020-09-20,GA,6602,3202,2727,414,122,6,6,0,23,102,414,6057,131
2020-09-20,GU,34,0,0,0,0,0,0,0,0,34,0,0,34
2020-09-20,HI,120,8,5,0,49,0,26,0,5,27,0,0,0
2020-09-20,IA,1265,1029,46,0,26,5,13,0,5,139,70,1042,151
2020-09-20,ID,443,415,4,0,3,6,0,0,7,8,51,383,9
2020-09-20,IL,8686,3965,2199,1705,378,12,10,0,50,367,1705,6614,131
2020-09-20,IN,3506,2163,442,0,17,0,0,0,428,456,74,1670,1762
2020-09-20,KS,596,425,84,0,13,6,0,0,38,30,89,461,46
2020-09-20,KY,1111,845,131,0,11,0,0,25,0,99,34,937,140
2020-09-20,LA,5366,2657,2371,0,34,4,6,0,28,266,137,4859,370
2020-09-20,MA,9310,7029,759,645,232,0,0,0,591,54,645,8611,54
2020-09-20,MD,3879,1653,1589,445,143,0,0,0,40,9,445,3425,9
2020-09-20,ME,139,121,4,0,0,0,0,0,0,14,0,114,25
2020-09-20,MI,6969,3771,2666,0,88,20,0,101,138,185,199,5655,1115
2020-09-20,MN,2017,1520,189,95,92,36,2,12,13,64,95,1858,64
2020-09-20,MO,1795,953,475,0,0,0,0,17,61,289,62,1484,245
2020-09-20,MP,2,0,0,0,0,0,0,0,0,2,0,0,0
2020-09-20,MS,2810,1280,1307,38,6,85,0,0,37,58,38,2383,389
2020-09-20,MT,157,65,0,0,0,33,0,0,0,59,0,0,0
2020-09-20,NC,3243,1850,940,0,41,44,4,0,209,155,286,2595,362
2020-09-20,ND,142,0,0,0,0,0,0,0,0,142,0,0,142
2020-09-20,NE,442,345,33,0,18,11,0,0,12,23,89,300,53
2020-09-20,NH,438,401,9,12,4,0,0,0,1,11,12,415,11
2020-09-20,NJ,16067,8578,2846,3180,872,0,0,0,298,293,3180,12594,293
2020-09-20,NM,849,173,7,159,2,404,0,0,0,104,159,586,104
2020-09-20,NV,1531,503,118,234,117,8,0,0,10,541,234,756,541
2020-09-20,NY,28694,8800,6451,6794,1718,0,0,0,1846,3085,6794,18815,3085
2020-09-20,OH,4615,3566,842,0,47,3,2,62,31,62,101,4410,104
2020-09-20,OK,946,683,60,0,21,93,0,0,29,60,63,758,125
2020-09-20,OR,526,343,12,0,19,12,7,8,55,70,70,361,95
2020-09-20,PA,7981,5738,1651,0,166,0,0,0,379,47,468,7466,47
2020-09-20,PR,608,0,0,0,0,0,0,0,0,608,0,0,0
2020-09-20,RI,1088,711,54,102,13,1,0,1,0,206,102,780,206
2020-09-20,SC,3199,1534,1118,0,23,0,0,0,81,443,100,2317,782
2020-09-20,SD,202,130,2,6,5,42,0,0,17,0,6,196,0
2020-09-20,TN,2218,1459,610,0,20,4,2,0,101,22,140,2063,15
2020-09-20,TX,14893,4489,1691,8342,282,0,0,0,81,8,8342,6543,8
2020-09-20,UT,440,227,7,99,23,34,24,0,36,23,99,318,23
2020-09-20,VA,3015,1628,781,297,144,5,0,3,49,108,297,2610,108
2020-09-20,VI,19,0,0,0,0,0,0,0,0,19,0,0,0
2020-09-20,VT,58,55,0,0,2,0,0,0,1,0,0,58,0
2020-09-20,WA,2037,1357,68,288,151,53,32,23,40,25,288,1724,25
2020-09-20,WI,1250,925,232,0,34,16,0,0,24,19,147,1080,23
2020-09-20,WV,310,58,3,0,0,0,0,0,0,249,0,0,0
2020-09-20,WY,49,22,1,2,0,15,0,0,0,9,2,38,9
2020-09-16,AK,44,18,0,0,3,16,5,0,0,2,1,40,3
2020-09-16,AL,2392,1230,893,0,8,0,0,0,52,209,64,1920,407
2020-09-16,AR,1157,659,224,0,13,2,43,7,52,157,77,1080,0
2020-09-16,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,AZ,5371,1845,169,1639,62,566,0,0,89,603,1639,3129,603
2020-09-16,CA,14615,4243,1101,6939,1673,42,58,98,110,351,6939,7325,351
2020-09-16,CO,1905,1192,121,441,60,13,5,26,8,35,441,1425,35
2020-09-16,CT,4487,3279,661,400,48,2,0,35,21,41,400,4046,41
2020-09-16,DC,617,67,459,77,8,0,0,0,0,6,77,534,6
2020-09-16,DE,619,398,160,48,1,0,0,0,12,0,48,571,0
2020-09-16,FL,13100,6169,2394,3246,0,0,0,0,548,743,3246,8395,1459
2020-09-16,GA,6419,3106,2688,401,119,6,8,0,21,70,401,5932,86
2020-09-16,GU,29,0,0,0,0,0,0,0,0,29,0,0,29
2020-09-16,HI,103,7,5,0,42,0,24,0,5,20,0,0,0
2020-09-16,IA,1237,1011,45,0,24,5,11,0,6,132,69,1021,145
2020-09-16,ID,429,405,4,0,3,5,0,0,5,7,50,373,6
2020-09-16,IL,8599,3911,2191,1689,377,12,11,0,48,360,1689,6550,128
2020-09-16,IN,3472,2139,440,0,17,0,0,0,425,451,72,1660,1740
2020-09-16,KS,586,416,83,0,13,6,0,0,38,30,89,451,46
2020-09-16,KY,1082,821,128,0,12,0,0,23,0,98,34,907,141
2020-09-16,LA,5294,2657,2371,0,34,4,6,0,28,194,137,4859,298
2020-09-16,MA,9245,6978,752,642,232,0,0,0,587,54,642,8549,54
2020-09-16,MD,3855,1643,1575,442,142,0,0,0,40,13,442,3400,13
2020-09-16,ME,138,121,4,0,0,0,0,0,0,13,0,114,24
2020-09-16,MI,6943,3749,2663,0,88,19,0,100,138,186,198,5629,1116
2020-09-16,MN,1985,1494,187,93,90,35,2,12,13,51,93,1827,51
2020-09-16,MO,1739,947,474,0,0,0,0,17,60,241,62,1443,233
2020-09-16,MP,2,0,0,0,0,0,0,0,0,2,0,0,0
2020-09-16,MS,2756,1250,1285,38,6,85,0,0,37,56,38,2338,380
2020-09-16,MT,141,65,0,0,0,33,0,0,0,43,0,0,0
2020-09-16,NC,3149,1795,912,0,40,41,4,0,203,154,279,2524,346
2020-09-16,ND,141,0,0,0,0,0,0,0,0,141,0,0,141
2020-09-16,NE,439,342,31,0,18,11,0,0,12,25,88,297,54
2020-09-16,NH,438,401,9,12,4,0,0,0,1,11,12,415,11
2020-09-16,NJ,16054,8578,2846,3180,872,0,0,0,298,280,3180,12594,280
2020-09-16,NM,832,173,7,159,2,404,0,0,0,87,159,586,87
2020-09-16,NV,1494,494,114,223,116,8,0,0,10,529,223,742,529
2020-09-16,NY,28669,8790,6449,6788,1716,0,0,0,1843,3083,6788,18798,3083
2020-09-16,OH,4555,3518,835,0,46,3,2,62,31,58,100,4359,96
2020-09-16,OK,924,668,57,0,21,91,0,0,29,58,61,714,149
2020-09-16,OR,521,344,12,0,19,12,7,8,55,64,70,362,89
2020-09-16,PA,7903,5664,1634,0,165,0,0,0,374,66,464,7373,66
2020-09-16,PR,570,0,0,0,0,0,0,0,0,570,0,0,0
2020-09-16,RI,1081,711,54,102,13,1,0,1,0,199,102,780,199
2020-09-16,SC,3132,1492,1097,0,22,0,0,0,80,441,98,2261,773
2020-09-16,SD,192,120,2,6,5,42,0,0,17,0,6,186,0
2020-09-16,TN,2151,1408,599,0,20,4,2,0,99,19,138,2001,12
2020-09-16,TX,14478,4373,1643,8096,279,0,0,0,80,7,8096,6375,7
2020-09-16,UT,437,227,7,97,23,34,24,0,35,22,97,318,22
2020-09-16,VA,2884,1551,750,287,140,5,0,3,47,101,287,2496,101
2020-09-16,VI,19,0,0,0,0,0,0,0,0,19,0,0,0
2020-09-16,VT,58,55,0,0,2,0,0,0,1,0,0,58,0
2020-09-16,WA,2020,1343,67,284,150,53,32,23,40,28,284,1708,28
2020-09-16,WI,1237,914,232,0,33,15,0,0,24,19,146,1069,22
2020-09-16,WV,290,58,3,0,0,0,0,0,0,229,0,0,0
2020-09-16,WY,46,20,1,2,0,15,0,0,0,8,2,35,8
2020-09-13,AK,44,18,0,0,3,16,5,0,0,2,1,40,3
2020-09-13,AL,2351,1204,878,0,8,0,0,0,50,211,64,1889,398
2020-09-13,AR,981,619,218,0,13,2,43,7,52,27,77,892,12
2020-09-13,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,AZ,5322,1845,167,1630,61,562,0,0,89,594,1630,3098,594
2020-09-13,CA,14329,4165,1092,6824,1654,42,56,98,110,288,6824,7217,288
2020-09-13,CO,1889,1182,120,437,59,13,5,26,8,35,437,1413,35
2020-09-13,CT,4480,3273,661,399,48,2,0,35,21,41,399,4040,41
2020-09-13,DC,616,66,459,77,8,0,0,0,6,0,77,539,0
2020-09-13,DE,615,395,159,48,1,0,0,0,12,0,48,567,0
2020-09-13,FL,12764,5999,2339,3177,0,0,0,0,535,714,3177,8171,1416
2020-09-13,GA,6333,3054,2650,394,118,7,8,0,23,79,394,5837,102
2020-09-13,GU,26,0,0,0,0,0,0,0,0,26,0,0,26
2020-09-13,HI,99,0,0,0,0,0,0,0,0,99,0,0,0
2020-09-13,IA,1219,997,43,0,24,5,12,0,5,131,68,1006,143
2020-09-13,ID,415,393,4,0,3,5,0,0,5,5,48,363,4
2020-09-13,IL,8541,3872,2180,1679,376,12,10,0,48,364,1679,6498,132
2020-09-13,IN,3438,2107,439,0,17,0,0,0,423,452,70,1647,1721
2020-09-13,KS,511,362,79,0,13,4,0,0,29,24,71,406,34
2020-09-13,KY,1060,808,124,0,11,0,0,21,0,96,33,891,136
2020-09-13,LA,5235,2554,2324,0,34,4,6,0,29,284,133,4713,389
2020-09-13,MA,9210,6949,751,641,232,0,0,0,582,55,641,8514,55
2020-09-13,MD,3838,1637,1568,441,142,0,0,0,41,9,441,3388,9
2020-09-13,ME,136,119,4,0,0,0,0,0,0,13,0,112,24
2020-09-13,MI,6911,3724,2662,0,86,19,0,101,134,185,131,5602,1178
2020-09-13,MN,1971,1485,185,90,89,35,2,13,7,52,90,1816,52
2020-09-13,MO,1705,941,473,0,0,0,0,18,61,212,61,1416,226
2020-09-13,MP,2,0,0,0,0,0,0,0,0,2,0,0,0
2020-09-13,MS,2697,1220,1250,36,6,84,0,0,37,64,36,2267,394
2020-09-13,MT,135,65,0,0,0,33,0,0,0,37,0,0,0
2020-09-13,NC,3052,1726,894,0,39,40,4,0,197,152,272,2451,329
2020-09-13,ND,133,0,0,0,0,0,0,0,0,133,0,0,133
2020-09-13,NE,434,341,31,0,18,11,0,0,12,21,88,296,50
2020-09-13,NH,436,400,9,12,4,0,0,0,1,10,12,414,10
2020-09-13,NJ,16031,8554,2841,3169,870,0,0,0,296,301,3169,12561,301
2020-09-13,NM,823,173,7,159,2,404,0,0,0,78,159,586,78
2020-09-13,NV,1452,477,110,212,112,8,0,0,10,523,212,717,523
2020-09-13,NY,28641,8777,6437,6777,1714,0,0,0,1854,3082,6777,18782,3082
2020-09-13,OH,4415,3417,815,0,46,3,2,59,27,46,95,4241,79
2020-09-13,OK,905,654,55,0,21,88,0,0,29,58,61,714,130
2020-09-13,OR,509,323,12,0,19,11,7,8,50,79,65,340,104
2020-09-13,PA,7837,5664,1634,0,165,0,0,0,374,0,464,7373,0
2020-09-13,PR,539,0,0,0,0,0,0,0,0,539,0,0,0
2020-09-13,RI,1071,701,54,102,12,1,0,0,0,201,102,768,201
2020-09-13,SC,3064,1465,1072,0,22,0,0,0,80,425,99,2221,744
2020-09-13,SD,184,114,2,6,5,42,0,0,15,0,6,178,0
2020-09-13,TN,2078,1350,589,0,20,4,2,0,96,17,134,1931,13
2020-09-13,TX,14190,4281,1620,7929,275,0,0,0,78,7,7929,6254,7
2020-09-13,UT,433,224,7,97,23,34,23,0,35,22,97,314,22
2020-09-13,VA,2724,1459,702,283,136,5,0,2,43,94,283,2347,94
2020-09-13,VI,19,0,0,0,0,0,0,0,0,19,0,0,0
2020-09-13,VT,58,55,0,0,2,0,0,0,1,0,0,58,0
2020-09-13,WA,1991,1325,66,283,149,53,32,22,40,21,283,1687,21
2020-09-13,WI,1218,898,231,0,32,14,0,0,24,19,144,1051,23
2020-09-13,WV,266,58,3,0,0,0,0,0,0,205,0,0,0
2020-09-13,WY,42,17,1,2,0,15,0,0,0,7,2,32,7
2020-09-09,AK,42,18,0,0,3,14,5,0,0,2,1,39,2
2020-09-09,AL,2285,1166,861,0,7,0,0,0,48,203,64,1834,386
2020-09-09,AR,928,594,212,0,11,3,46,0,60,2,74,852,2
2020-09-09,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,AZ,5251,1845,163,1595,60,554,0,0,85,599,1595,3057,599
2020-09-09,CA,13841,4019,1049,6583,1587,41,59,90,154,259,6583,6999,259
2020-09-09,CO,1882,1179,119,436,59,13,5,25,8,34,436,1408,34
2020-09-09,CT,4474,3269,661,397,48,2,0,35,21,41,397,4036,41
2020-09-09,DC,615,66,458,77,8,0,0,0,6,0,77,538,0
2020-09-09,DE,609,392,158,46,1,0,0,0,12,0,46,563,0
2020-09-09,FL,12269,5771,2263,3042,0,0,0,0,505,688,3042,7867,1360
2020-09-09,GA,6128,2965,2586,376,107,5,9,0,18,62,376,5668,84
2020-09-09,GU,21,0,0,0,0,0,0,0,0,21,0,0,21
2020-09-09,HI,91,0,0,0,0,0,0,0,0,91,0,0,0
2020-09-09,IA,1198,979,43,0,25,5,12,0,5,127,68,990,138
2020-09-09,ID,406,387,4,0,2,4,0,0,5,4,48,355,3
2020-09-09,IL,8433,3809,2168,1657,372,12,9,0,53,353,1657,6423,134
2020-09-09,IN,3397,2079,434,0,17,0,0,0,420,447,69,1625,1703
2020-09-09,KS,495,350,78,0,13,4,0,0,28,22,70,393,32
2020-09-09,KY,1013,776,119,0,11,0,0,20,0,87,32,858,123
2020-09-09,LA,5140,2554,2324,0,34,4,6,0,29,189,133,4713,294
2020-09-09,MA,9146,6901,747,639,229,0,0,0,574,56,639,8451,56
2020-09-09,MD,3816,1622,1558,438,142,0,0,0,40,16,438,3362,16
2020-09-09,ME,134,119,4,0,0,0,0,0,0,11,0,112,22
2020-09-09,MI,6887,3702,2658,0,85,20,0,100,131,191,131,5569,1187
2020-09-09,MN,1921,1443,182,86,87,35,2,11,7,68,86,1767,68
2020-09-09,MO,1673,941,475,0,0,0,0,18,61,178,58,1388,225
2020-09-09,MP,2,0,0,0,0,0,0,0,0,2,0,0,0
2020-09-09,MS,2623,1188,1220,36,6,84,0,0,38,51,36,2221,366
2020-09-09,MT,122,65,0,0,0,33,0,0,0,24,0,0,0
2020-09-09,NC,2958,1674,869,0,35,38,4,0,194,144,271,2369,318
2020-09-09,ND,129,0,0,0,0,0,0,0,0,129,0,0,129
2020-09-09,NE,421,319,29,0,18,11,0,0,12,32,87,273,61
2020-09-09,NH,433,397,9,12,4,0,0,0,2,9,12,412,9
2020-09-09,NJ,16009,8527,2836,3159,867,0,0,0,293,327,3159,12523,327
2020-09-09,NM,813,173,7,159,2,404,0,0,0,68,159,586,68
2020-09-09,NV,1412,462,107,206,110,8,0,0,10,509,206,697,509
2020-09-09,NY,28603,8767,6437,6771,1712,0,0,0,1841,3075,6771,18757,3075
2020-09-09,OH,4324,3352,800,0,44,3,1,57,27,40,95,4157,72
2020-09-09,OK,863,629,51,0,21,81,0,0,28,53,59,685,119
2020-09-09,OR,494,319,12,0,19,10,7,8,49,70,64,338,92
2020-09-09,PA,7805,5590,1619,0,165,0,0,0,368,63,459,7283,63
2020-09-09,PR,500,0,0,0,0,0,0,0,0,500,0,0,0
2020-09-09,RI,1062,701,54,102,12,1,0,0,0,192,102,768,192
2020-09-09,SC,2942,1402,1033,0,20,0,0,0,79,408,97,2127,718
2020-09-09,SD,173,106,2,5,5,40,0,0,15,0,5,168,0
2020-09-09,TN,1931,1234,560,0,18,4,2,0,93,20,129,1775,27
2020-09-09,TX,13692,4134,1561,7646,267,0,0,0,77,7,7646,6039,7
2020-09-09,UT,427,219,7,97,23,34,23,0,35,21,97,309,21
2020-09-09,VA,2697,1441,697,281,135,5,0,2,43,93,281,2323,93
2020-09-09,VI,18,0,0,0,0,0,0,0,0,18,0,0,0
2020-09-09,VT,58,55,0,0,2,0,0,0,1,0,0,58,0
2020-09-09,WA,1978,1314,65,282,146,52,32,22,40,25,282,1671,25
2020-09-09,WI,1191,871,230,0,31,14,0,0,24,21,140,1023,28
2020-09-09,WV,252,58,3,0,0,0,0,0,0,191,0,0,0
2020-09-09,WY,42,17,1,2,0,15,0,0,0,7,2,32,7
2020-09-06,AK,42,18,0,0,3,14,5,0,0,2,1,39,2
2020-09-06,AL,2276,1159,859,0,7,0,0,0,48,203,64,1827,386
2020-09-06,AR,894,557,205,0,11,3,46,0,52,20,71,803,20
2020-09-06,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,AZ,5221,1845,162,1585,59,549,0,0,85,604,1585,3032,604
2020-09-06,CA,13709,3954,1038,6488,1572,39,59,87,159,313,6488,6908,313
2020-09-06,CO,1866,1169,120,431,58,13,5,25,7,34,431,1397,34
2020-09-06,CT,4468,3266,659,396,48,2,0,35,21,41,396,4031,41
2020-09-06,DC,611,64,456,77,8,0,0,0,6,0,77,534,0
2020-09-06,DE,609,377,157,46,1,0,0,0,9,19,46,544,19
2020-09-06,FL,12001,5665,2207,2960,0,0,0,0,494,675,2960,7711,1330
2020-09-06,GA,6037,2920,2558,367,106,5,9,0,16,56,367,5595,75
2020-09-06,GU,16,0,0,0,0,0,0,0,0,16,0,0,16
2020-09-06,HI,85,0,0,0,0,0,0,0,0,85,0,0,0
2020-09-06,IA,1166,952,41,0,24,5,12,0,5,123,68,961,135
2020-09-06,ID,385,363,4,0,2,2,0,0,5,9,46,331,8
2020-09-06,IL,8390,3780,2163,1648,372,12,9,0,53,353,1648,6389,134
2020-09-06,IN,3364,2048,432,0,17,0,0,0,417,450,68,1608,1688
2020-09-06,KS,481,342,75,0,13,4,0,0,26,21,69,381,31
2020-09-06,KY,996,760,117,0,11,0,0,21,0,87,30,844,122
2020-09-06,LA,5093,2481,2282,0,32,4,6,0,25,263,130,4583,380
2020-09-06,MA,9125,6887,746,637,229,0,0,0,572,54,637,8434,54
2020-09-06,MD,3799,1617,1553,435,142,0,0,0,40,12,435,3352,12
2020-09-06,ME,134,119,4,0,0,0,0,0,0,11,0,112,22
2020-09-06,MI,6806,3649,2619,0,86,20,0,105,131,196,130,5488,1188
2020-09-06,MN,1909,1435,181,86,86,35,2,11,7,66,86,1757,66
2020-09-06,MO,1658,938,474,0,0,0,0,18,61,167,59,1376,222
2020-09-06,MP,2,0,0,0,0,0,0,0,0,2,0,0,0
2020-09-06,MS,2584,1161,1200,36,6,84,0,0,38,59,36,2190,358
2020-09-06,MT,117,54,0,0,0,25,0,0,0,38,0,0,0
2020-09-06,NC,2890,1634,845,0,35,37,4,0,192,143,270,2309,311
2020-09-06,ND,125,0,0,0,0,0,0,0,0,125,0,0,125
2020-09-06,NE,404,313,29,0,18,10,0,0,12,22,87,267,50
2020-09-06,NH,433,397,9,12,4,0,0,0,2,9,12,412,9
2020-09-06,NJ,15989,8527,2836,3159,867,0,0,0,293,307,3159,12523,307
2020-09-06,NM,803,173,7,159,2,404,0,0,0,58,159,586,58
2020-09-06,NV,1389,458,107,204,109,8,0,0,10,493,204,692,493
2020-09-06,NY,28579,8759,6433,6761,1710,0,0,0,1841,3075,6761,18743,3075
2020-09-06,OH,4259,3302,792,0,42,3,1,55,25,39,94,4099,66
2020-09-06,OK,853,621,51,0,20,80,0,0,28,53,59,685,109
2020-09-06,OR,481,311,12,0,18,10,7,8,47,68,62,331,88
2020-09-06,PA,7760,5590,1619,0,165,0,0,0,368,18,459,7283,18
2020-09-06,PR,477,0,0,0,0,0,0,0,0,477,0,0,0
2020-09-06,RI,1055,701,53,93,11,1,0,0,0,196,93,766,196
2020-09-06,SC,2887,1368,1019,0,19,0,0,0,77,404,96,2083,708
2020-09-06,SD,173,106,2,5,5,40,0,0,15,0,5,168,0
2020-09-06,TN,1865,1184,549,0,18,4,2,0,92,16,127,1718,20
2020-09-06,TX,13472,4069,1539,7519,264,0,0,0,76,5,7519,5948,5
2020-09-06,UT,422,217,7,95,22,34,23,0,35,21,95,306,21
2020-09-06,VA,2678,1435,689,281,133,5,0,3,43,89,281,2308,89
2020-09-06,VI,17,0,0,0,0,0,0,0,0,17,0,0,0
2020-09-06,VT,58,55,0,0,2,0,0,0,1,0,0,58,0
2020-09-06,WA,1953,1296,65,275,146,51,31,22,39,28,275,1650,28
2020-09-06,WI,1176,858,228,0,31,13,0,0,26,20,137,1012,27
2020-09-06,WV,246,58,3,0,0,0,0,0,0,185,0,0,0
2020-09-06,WY,42,17,1,2,0,15,0,0,0,7,2,32,7
2020-09-02,AK,39,16,0,0,3,14,5,0,0,1,0,38,1
2020-09-02,AL,2217,1130,849,0,7,0,0,0,47,182,63,1788,365
2020-09-02,AR,841,526,200,0,11,3,46,0,49,6,67,768,6
2020-09-02,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,AZ,5065,1845,156,1526,57,542,0,0,83,597,1526,2942,597
2020-09-02,CA,13163,3773,996,6206,1504,41,56,77,147,363,6206,6594,363
2020-09-02,CO,1853,1164,120,423,58,13,5,25,7,33,423,1392,33
2020-09-02,CT,4467,3265,659,396,48,2,0,35,21,41,396,4030,41
2020-09-02,DC,608,64,453,77,8,0,0,0,6,0,77,531,0
2020-09-02,DE,606,371,155,44,1,0,0,0,9,26,44,536,26
2020-09-02,FL,11651,5500,2155,2866,0,0,0,0,478,652,2866,7503,1282
2020-09-02,GA,5795,2798,2471,354,102,5,8,0,15,42,354,5376,65
2020-09-02,GU,13,0,0,0,0,0,0,0,0,13,0,0,13
2020-09-02,HI,75,0,0,0,0,0,0,0,0,75,0,0,0
2020-09-02,IA,1126,920,41,0,24,5,12,0,4,115,67,932,125
2020-09-02,ID,372,356,4,0,2,2,0,0,5,3,45,326,1
2020-09-02,IL,8300,3716,2155,1636,371,12,9,0,53,348,1636,6316,139
2020-09-02,IN,3325,2025,431,0,17,0,0,0,412,440,68,1596,1661
2020-09-02,KS,458,328,71,0,12,4,0,0,24,19,69,361,28
2020-09-02,KY,966,736,116,0,10,0,0,20,0,84,31,818,117
2020-09-02,LA,5004,2481,2282,0,32,4,6,0,25,174,130,4583,291
2020-09-02,MA,9060,6831,744,628,229,0,0,0,571,57,628,8375,57
2020-09-02,MD,3766,1600,1543,433,139,0,0,0,39,12,433,3321,12
2020-09-02,ME,133,117,4,0,0,0,0,0,0,12,0,111,22
2020-09-02,MI,6781,3628,2616,0,86,20,0,104,131,196,130,5467,1184
2020-09-02,MN,1882,1413,179,86,84,34,2,11,7,66,86,1730,66
2020-09-02,MO,1542,895,459,0,0,0,0,13,57,118,52,1296,191
2020-09-02,MP,2,0,0,0,0,0,0,0,0,2,0,0,0
2020-09-02,MS,2526,1138,1187,35,4,84,0,0,35,43,35,2171,320
2020-09-02,MT,109,54,0,0,0,25,0,0,0,30,0,0,0
2020-09-02,NC,2779,1566,812,0,34,36,4,0,191,136,270,2228,281
2020-09-02,ND,122,0,0,0,0,0,0,0,0,122,0,0,122
2020-09-02,NE,399,313,29,0,18,10,0,0,12,17,87,267,45
2020-09-02,NH,432,396,9,12,4,0,0,0,2,9,12,411,9
2020-09-02,NJ,15964,8508,2826,3147,867,0,0,0,287,329,3147,12488,329
2020-09-02,NM,790,173,7,159,2,404,0,0,0,45,159,586,45
2020-09-02,NV,1336,448,104,197,105,8,0,0,10,464,197,675,464
2020-09-02,NY,28549,8741,6429,6759,1707,0,0,0,1840,3073,6759,18717,3073
2020-09-02,OH,4176,3235,778,0,42,3,1,55,25,37,93,4019,64
2020-09-02,OK,821,596,49,0,20,78,0,0,28,50,54,635,132
2020-09-02,OR,468,309,11,0,18,10,7,7,43,63,58,327,83
2020-09-02,PA,7712,5520,1608,0,162,0,0,0,365,57,453,7202,57
2020-09-02,PR,443,0,0,0,0,0,0,0,0,443,0,0,0
2020-09-02,RI,1051,685,53,96,0,0,0,0,14,203,96,752,203
2020-09-02,SC,2794,1315,991,0,18,0,0,0,75,395,94,2007,693
2020-09-02,SD,169,103,2,5,5,39,0,0,15,0,5,164,0
2020-09-02,TN,1797,1128,539,0,17,4,2,0,90,17,127,1652,18
2020-09-02,TX,12870,3913,1493,7129,257,0,0,0,74,4,7129,5737,4
2020-09-02,UT,410,209,7,91,22,33,23,0,34,22,91,297,22
2020-09-02,VA,2641,1420,678,279,130,5,0,3,42,84,279,2278,84
2020-09-02,VI,15,0,0,0,0,0,0,0,0,15,0,0,0
2020-09-02,VT,58,55,0,0,2,0,0,0,1,0,0,58,0
2020-09-02,WA,1935,1284,64,269,145,51,30,22,39,31,269,1635,31
2020-09-02,WI,1150,836,226,0,31,13,0,0,27,17,135,992,23
2020-09-02,WV,230,58,3,0,0,0,0,0,0,169,0,0,0
2020-09-02,WY,41,17,1,2,0,15,0,0,0,6,2,32,6
2020-08-30,AK,37,15,0,0,3,13,5,0,0,1,0,36,1
2020-08-30,AL,2162,1101,837,0,6,0,0,0,46,171,61,1752,348
2020-08-30,AR,784,495,189,0,11,3,39,0,45,2,62,720,2
2020-08-30,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,AZ,5030,1845,157,1514,56,541,0,0,83,592,1514,2924,592
2020-08-30,CA,12905,3702,975,6076,1486,40,53,77,145,351,6076,6478,351
2020-08-30,CO,1843,1156,120,421,58,13,5,25,7,33,421,1384,33
2020-08-30,CT,4465,3263,659,396,48,2,0,35,21,41,396,4028,41
2020-08-30,DC,606,64,451,77,8,0,0,0,6,0,77,529,0
2020-08-30,DE,604,369,155,44,1,0,0,0,9,26,44,534,26
2020-08-30,FL,11263,5337,2101,2736,0,0,0,0,467,622,2736,7276,1251
2020-08-30,GA,5604,2679,2373,337,101,6,7,0,21,80,337,5165,102
2020-08-30,GU,10,0,0,0,0,0,0,0,0,10,0,0,10
2020-08-30,HI,63,0,0,0,0,0,0,0,0,63,0,0,0
2020-08-30,IA,1112,908,41,0,25,5,12,0,5,114,67,921,122
2020-08-30,ID,359,337,4,0,2,2,0,0,5,9,44,307,8
2020-08-30,IL,8228,3672,2146,1625,371,11,9,0,53,341,1625,6262,132
2020-08-30,IN,3291,1980,426,0,17,0,0,0,408,460,66,1580,1645
2020-08-30,KS,443,318,70,0,11,4,0,0,22,18,67,350,26
2020-08-30,KY,930,703,116,0,10,0,0,20,0,81,30,788,112
2020-08-30,LA,4931,2383,2226,0,31,4,6,0,23,258,145,4414,372
2020-08-30,MA,9049,6824,747,625,228,0,0,0,569,56,625,8368,56
2020-08-30,MD,3752,1593,1541,429,139,0,0,0,39,11,429,3312,11
2020-08-30,ME,132,117,4,0,0,0,0,0,0,11,0,111,21
2020-08-30,MI,6748,3602,2612,0,86,20,0,103,129,196,129,5437,1182
2020-08-30,MN,1865,1399,179,86,83,33,2,11,7,65,86,1714,65
